,AC,ACLPP,ADefPES,AFwdPES,AGLPP,AMidPES,AOvrPES,APhyPES,AS,ASLPP,AST,ASTLPP,ASpdPES,AStreak,ATGDference,ATPts,AwayTeam,DiffCLPP,DiffDefPES,DiffFwdPES,DiffGDference,DiffGLPP,DiffMidPES,DiffOvrPES,DiffPhyPES,DiffPts,DiffSLPP,DiffSTLPP,DiffSpdPES,DiffStreak,FTAG,FTHG,FTR,HC,HCLPP,HDefPES,HFwdPES,HGLPP,HMidPES,HOvrPES,HPhyPES,HS,HSLPP,HST,HSTLPP,HSpdPES,HStreak,HTGDference,HTPts,HomeTeam,MW,Season
3048,4.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,5.0,,2.0,,0.95,,0.0,0.0,West Ham,,0.375,0.4166666666666667,0.0,,0.25,0.3,0.2,0.0,,,0.2222222222222222,,0.0,4.0,H,5.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,18.0,,8.0,,0.975,,0.0,0.0,Liverpool,1,1819
3049,5.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,16.0,,6.0,,0.8875,,0.0,0.0,Burnley,,0.0,-0.16666666666666666,0.0,,0.0,-0.1,0.2,0.0,,,0.4444444444444444,,0.0,0.0,D,8.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,18.0,,3.0,,0.9375,,0.0,0.0,Southampton,1,1819
3050,5.0,,0.9156626506024096,0.8953488372093024,,0.8850574712643678,0.9058823529411765,0.9620253164556962,12.0,,6.0,,0.95,,-1.0,0.0,Newcastle,,-0.125,-0.16666666666666666,-1.0,,-0.16666666666666666,-0.2,0.2,0.0,,,0.0,,0.0,0.0,D,5.0,,0.9036144578313253,0.872093023255814,,0.8620689655172413,0.8823529411764706,0.9746835443037974,12.0,,1.0,,0.95,,-2.0,0.0,Cardiff,2,1819
3051,1.0,,0.9879518072289156,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9493670886075949,15.0,,6.0,,0.975,,-2.0,0.0,Arsenal,,0.125,0.08333333333333333,5.0,,-0.08333333333333333,0.0,0.4,1.5,,,-0.2222222222222222,,2.0,3.0,H,5.0,,1.0,1.0,,0.9425287356321839,0.9764705882352941,0.9746835443037974,24.0,,11.0,,0.95,,3.0,1.5,Chelsea,2,1819
3052,5.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,15.0,,4.0,,0.9375,,0.0,0.5,Southampton,,0.625,0.4166666666666667,0.0,,0.3333333333333333,0.5,0.6,0.0,,,0.3333333333333333,,1.0,2.0,H,2.0,,0.9759036144578314,0.9186046511627907,,0.9310344827586207,0.9529411764705882,1.0,13.0,,7.0,,0.975,,0.0,0.5,Everton,2,1819
3053,9.0,,0.9036144578313253,0.9069767441860465,,0.8620689655172413,0.8823529411764706,0.9493670886075949,11.0,,3.0,,0.9375,,0.0,0.5,Wolves,,0.375,0.08333333333333333,-1.0,,0.16666666666666666,0.3,0.0,-0.5,,,0.1111111111111111,,0.0,2.0,H,1.0,,0.9397590361445783,0.9186046511627907,,0.8850574712643678,0.9176470588235294,0.9493670886075949,6.0,,2.0,,0.95,,-1.0,0.0,Leicester,2,1819
3054,2.0,,0.9156626506024096,0.9186046511627907,,0.896551724137931,0.9058823529411765,0.9620253164556962,10.0,,3.0,,0.95,,-2.0,0.0,Fulham,,0.875,0.3333333333333333,3.0,,0.3333333333333333,0.5,0.2,1.5,,,0.1111111111111111,,1.0,3.0,H,5.0,,1.0,0.9651162790697675,,0.9425287356321839,0.9647058823529412,0.9746835443037974,25.0,,11.0,,0.9625,,1.0,1.5,Tottenham,2,1819
3055,4.0,,0.9397590361445783,0.8953488372093024,,0.8735632183908046,0.9058823529411765,0.9367088607594937,12.0,,5.0,,0.975,,2.0,1.5,Bournemouth,,0.125,0.25,-6.0,,0.25,0.3,0.2,-1.5,,,-0.2222222222222222,,2.0,1.0,A,6.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,11.0,,5.0,,0.95,,-4.0,0.0,West Ham,2,1819
3056,5.0,,0.9759036144578314,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9873417721518988,9.0,,3.0,,0.9875,,1.0,1.5,Man United,,-0.625,-0.5833333333333334,-3.0,,-0.5,-0.6,-0.6,-1.5,,,-0.4444444444444444,,2.0,3.0,H,3.0,,0.9156626506024096,0.9069767441860465,,0.8850574712643678,0.9058823529411765,0.9493670886075949,6.0,,3.0,,0.9375,,-2.0,0.0,Brighton,2,1819
3057,2.0,,0.927710843373494,0.8837209302325582,,0.896551724137931,0.9058823529411765,0.9620253164556962,9.0,,6.0,,0.9375,,2.0,1.5,Watford,,-0.125,0.0,-2.0,,-0.08333333333333333,0.0,-0.2,-1.0,,,-0.4444444444444444,,3.0,1.0,A,5.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,8.0,,3.0,,0.8875,,0.0,0.5,Burnley,2,1819
3058,3.0,,0.9036144578313253,0.8837209302325582,,0.8620689655172413,0.8823529411764706,0.9493670886075949,5.0,,1.0,,0.95,,-3.0,0.0,Huddersfield,,1.0,0.8333333333333334,5.0,,1.0,1.0,0.2,1.5,,,0.4444444444444444,,1.0,6.0,H,10.0,,1.0,1.0,,1.0,1.0,0.9620253164556962,32.0,,14.0,,1.0,,2.0,1.5,Man City,2,1819
3059,7.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,16.0,,6.0,,0.975,,4.0,1.5,Liverpool,,-0.5,-0.3333333333333333,-2.0,,-0.3333333333333333,-0.4,0.4,0.0,,,-0.1111111111111111,,2.0,0.0,A,6.0,,0.9397590361445783,0.9418604651162791,,0.896551724137931,0.9294117647058824,0.9873417721518988,8.0,,2.0,,0.9625,,2.0,1.5,Crystal Palace,2,1819
3060,2.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,13.0,,5.0,,0.95,,-5.0,0.0,West Ham,,0.375,0.4166666666666667,2.0,,0.3333333333333333,0.3,0.0,0.0,,,0.2222222222222222,,1.0,3.0,H,10.0,,0.9879518072289156,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9493670886075949,17.0,,10.0,,0.975,,-3.0,0.0,Arsenal,3,1819
3061,2.0,,0.9759036144578314,0.9186046511627907,,0.9310344827586207,0.9529411764705882,1.0,11.0,,3.0,,0.975,,1.0,1.3333333333333333,Everton,,-0.375,-0.16666666666666666,2.0,,-0.4166666666666667,-0.4,-1.0,0.6666666666666666,,,0.0,,2.0,2.0,D,6.0,,0.9397590361445783,0.8953488372093024,,0.8735632183908046,0.9058823529411765,0.9367088607594937,17.0,,5.0,,0.975,,3.0,2.0,Bournemouth,3,1819
3062,7.0,,0.9036144578313253,0.872093023255814,,0.8620689655172413,0.8823529411764706,0.9746835443037974,14.0,,4.0,,0.95,,-2.0,0.3333333333333333,Cardiff,,0.0,0.08333333333333333,-6.0,,0.0,0.0,-0.4,-0.3333333333333333,,,0.0,,0.0,0.0,D,7.0,,0.9036144578313253,0.8837209302325582,,0.8620689655172413,0.8823529411764706,0.9493670886075949,5.0,,1.0,,0.95,,-8.0,0.0,Huddersfield,3,1819
3063,5.0,,0.9156626506024096,0.9069767441860465,,0.8850574712643678,0.9058823529411765,0.9493670886075949,6.0,,2.0,,0.9375,,-1.0,1.0,Brighton,,0.75,0.5833333333333334,7.0,,0.4166666666666667,0.6,0.2,1.0,,,0.3333333333333333,,0.0,1.0,H,8.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,22.0,,8.0,,0.975,,6.0,2.0,Liverpool,3,1819
3064,3.0,,0.9397590361445783,0.9186046511627907,,0.8850574712643678,0.9176470588235294,0.9493670886075949,8.0,,5.0,,0.95,,1.0,1.0,Leicester,,-0.25,-0.4166666666666667,-2.0,,0.0,-0.2,0.2,-0.6666666666666666,,,-0.1111111111111111,,2.0,1.0,A,10.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,11.0,,5.0,,0.9375,,-1.0,0.3333333333333333,Southampton,3,1819
3065,9.0,,1.0,1.0,,1.0,1.0,0.9620253164556962,18.0,,6.0,,1.0,,7.0,2.0,Man City,,-1.0,-0.6666666666666666,-9.0,,-1.0,-1.0,-0.2,-1.6666666666666667,,,-0.5555555555555556,,1.0,1.0,D,5.0,,0.9036144578313253,0.9069767441860465,,0.8620689655172413,0.8823529411764706,0.9493670886075949,11.0,,2.0,,0.9375,,-2.0,0.3333333333333333,Wolves,3,1819
3066,4.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,12.0,,2.0,,0.8875,,-2.0,0.3333333333333333,Burnley,,0.0,0.25,-2.0,,0.08333333333333333,0.0,0.2,-0.3333333333333333,,,0.5555555555555556,,2.0,4.0,H,6.0,,0.9156626506024096,0.9186046511627907,,0.896551724137931,0.9058823529411765,0.9620253164556962,25.0,,12.0,,0.95,,-4.0,0.0,Fulham,3,1819
3067,5.0,,1.0,1.0,,0.9425287356321839,0.9764705882352941,0.9746835443037974,15.0,,3.0,,0.95,,4.0,2.0,Chelsea,,-0.875,-0.75,-5.0,,-0.4166666666666667,-0.6,-0.2,-1.6666666666666667,,,0.0,,2.0,1.0,A,4.0,,0.9156626506024096,0.8953488372093024,,0.8850574712643678,0.9058823529411765,0.9620253164556962,6.0,,2.0,,0.95,,-1.0,0.3333333333333333,Newcastle,3,1819
3068,3.0,,0.9397590361445783,0.9418604651162791,,0.896551724137931,0.9294117647058824,0.9873417721518988,9.0,,3.0,,0.9625,,0.0,1.0,Crystal Palace,,-0.125,-0.4166666666666667,4.0,,0.0,-0.2,-0.4,1.0,,,-0.2222222222222222,,1.0,2.0,H,6.0,,0.927710843373494,0.8837209302325582,,0.896551724137931,0.9058823529411765,0.9620253164556962,13.0,,5.0,,0.9375,,4.0,2.0,Watford,3,1819
3069,2.0,,1.0,0.9651162790697675,,0.9425287356321839,0.9647058823529412,0.9746835443037974,9.0,,5.0,,0.9625,,3.0,2.0,Tottenham,,-0.25,0.16666666666666666,-3.0,,0.08333333333333333,0.1,0.2,-1.0,,,0.2222222222222222,,3.0,0.0,A,5.0,,0.9759036144578314,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9873417721518988,23.0,,5.0,,0.9875,,0.0,1.0,Man United,3,1819
3070,1.0,,0.9156626506024096,0.9186046511627907,,0.896551724137931,0.9058823529411765,0.9620253164556962,10.0,,5.0,,0.95,,-2.0,0.75,Fulham,,0.0,-0.08333333333333333,0.0,,-0.08333333333333333,0.0,-0.2,0.0,,,-0.1111111111111111,,2.0,2.0,D,7.0,,0.9156626506024096,0.9069767441860465,,0.8850574712643678,0.9058823529411765,0.9493670886075949,15.0,,5.0,,0.9375,,-2.0,0.75,Brighton,4,1819
3071,6.0,,0.9397590361445783,0.8953488372093024,,0.8735632183908046,0.9058823529411765,0.9367088607594937,8.0,,1.0,,0.975,,3.0,1.75,Bournemouth,,0.625,0.75,2.0,,0.5,0.6,0.6,0.5,,,-0.2222222222222222,,0.0,2.0,H,7.0,,1.0,1.0,,0.9425287356321839,0.9764705882352941,0.9746835443037974,24.0,,6.0,,0.95,,5.0,2.25,Chelsea,4,1819
3072,4.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,19.0,,6.0,,0.9375,,-2.0,0.25,Southampton,,0.25,0.5833333333333334,1.0,,0.08333333333333333,0.3,0.4,0.5,,,0.2222222222222222,,2.0,0.0,A,7.0,,0.9397590361445783,0.9418604651162791,,0.896551724137931,0.9294117647058824,0.9873417721518988,20.0,,6.0,,0.9625,,-1.0,0.75,Crystal Palace,4,1819
3073,3.0,,0.9036144578313253,0.8837209302325582,,0.8620689655172413,0.8823529411764706,0.9493670886075949,9.0,,6.0,,0.95,,-8.0,0.25,Huddersfield,,0.75,0.25,9.0,,0.5,0.6,0.8,1.0,,,0.2222222222222222,,1.0,1.0,D,4.0,,0.9759036144578314,0.9186046511627907,,0.9310344827586207,0.9529411764705882,1.0,11.0,,1.0,,0.975,,1.0,1.25,Everton,4,1819
3074,4.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,10.0,,4.0,,0.975,,7.0,2.25,Liverpool,,-0.5,-0.5,-5.0,,-0.4166666666666667,-0.5,-0.2,-0.75,,,-0.2222222222222222,,2.0,1.0,A,4.0,,0.9397590361445783,0.9186046511627907,,0.8850574712643678,0.9176470588235294,0.9493670886075949,12.0,,5.0,,0.95,,2.0,1.5,Leicester,4,1819
3075,0.0,,0.9156626506024096,0.8953488372093024,,0.8850574712643678,0.9058823529411765,0.9620253164556962,3.0,,2.0,,0.95,,-2.0,0.25,Newcastle,,0.875,0.75,9.0,,0.8333333333333334,0.8,0.0,1.5,,,0.4444444444444444,,1.0,2.0,H,4.0,,1.0,1.0,,1.0,1.0,0.9620253164556962,24.0,,8.0,,1.0,,7.0,1.75,Man City,4,1819
3076,4.0,,0.9036144578313253,0.9069767441860465,,0.8620689655172413,0.8823529411764706,0.9493670886075949,15.0,,6.0,,0.9375,,-2.0,0.5,Wolves,,0.5,0.16666666666666666,-5.0,,0.3333333333333333,0.5,0.0,-0.5,,,0.1111111111111111,,1.0,0.0,A,4.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,13.0,,3.0,,0.95,,-7.0,0.0,West Ham,4,1819
3077,5.0,,0.9759036144578314,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9873417721518988,21.0,,9.0,,0.9875,,-3.0,0.75,Man United,,-0.625,-0.75,-1.0,,-0.5,-0.6,-0.6,-0.5,,,-0.8888888888888888,,2.0,0.0,A,2.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,9.0,,2.0,,0.8875,,-4.0,0.25,Burnley,4,1819
3078,9.0,,0.9879518072289156,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9493670886075949,17.0,,11.0,,0.975,,-1.0,0.75,Arsenal,,-0.875,-0.8333333333333334,-1.0,,-0.6666666666666666,-0.8,0.4,-0.25,,,-0.2222222222222222,,3.0,2.0,A,3.0,,0.9036144578313253,0.872093023255814,,0.8620689655172413,0.8823529411764706,0.9746835443037974,14.0,,3.0,,0.95,,-2.0,0.5,Cardiff,4,1819
3079,10.0,,1.0,0.9651162790697675,,0.9425287356321839,0.9647058823529412,0.9746835443037974,11.0,,2.0,,0.9625,,6.0,2.25,Tottenham,,-0.75,-0.5833333333333334,-1.0,,-0.3333333333333333,-0.5,-0.2,0.0,,,-0.2222222222222222,,1.0,2.0,H,3.0,,0.927710843373494,0.8837209302325582,,0.896551724137931,0.9058823529411765,0.9620253164556962,7.0,,3.0,,0.9375,,5.0,2.25,Watford,4,1819
3080,6.0,,0.9397590361445783,0.9186046511627907,,0.8850574712643678,0.9176470588235294,0.9493670886075949,14.0,,8.0,,0.95,,1.0,1.2,Leicester,,0.0,-0.16666666666666666,0.0,,-0.08333333333333333,-0.1,-0.2,0.2,,,0.2222222222222222,,2.0,4.0,H,4.0,,0.9397590361445783,0.8953488372093024,,0.8735632183908046,0.9058823529411765,0.9367088607594937,10.0,,5.0,,0.975,,1.0,1.4,Bournemouth,5,1819
3081,4.0,,0.9036144578313253,0.872093023255814,,0.8620689655172413,0.8823529411764706,0.9746835443037974,6.0,,2.0,,0.95,,-3.0,0.4,Cardiff,,1.0,0.9166666666666666,10.0,,0.5833333333333334,0.8,0.0,2.0,,,0.0,,1.0,4.0,H,5.0,,1.0,1.0,,0.9425287356321839,0.9764705882352941,0.9746835443037974,18.0,,7.0,,0.95,,7.0,2.4,Chelsea,5,1819
3082,3.0,,0.9397590361445783,0.9418604651162791,,0.896551724137931,0.9294117647058824,0.9873417721518988,7.0,,2.0,,0.9625,,-3.0,0.6,Crystal Palace,,-0.375,-0.4166666666666667,-5.0,,-0.25,-0.4,-0.6,-0.2,,,-0.1111111111111111,,1.0,0.0,A,5.0,,0.9036144578313253,0.8837209302325582,,0.8620689655172413,0.8823529411764706,0.9493670886075949,15.0,,2.0,,0.95,,-8.0,0.4,Huddersfield,5,1819
3083,4.0,,0.9156626506024096,0.9186046511627907,,0.896551724137931,0.9058823529411765,0.9620253164556962,9.0,,3.0,,0.95,,-2.0,0.8,Fulham,,0.875,0.5833333333333334,10.0,,0.75,0.8,0.0,1.2,,,0.4444444444444444,,0.0,3.0,H,10.0,,1.0,1.0,,1.0,1.0,0.9620253164556962,28.0,,9.0,,1.0,,8.0,2.0,Man City,5,1819
3084,4.0,,0.9879518072289156,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9493670886075949,12.0,,2.0,,0.975,,0.0,1.2,Arsenal,,-0.75,-0.6666666666666666,-3.0,,-0.5,-0.6,0.2,-1.0,,,-0.2222222222222222,,2.0,1.0,A,10.0,,0.9156626506024096,0.8953488372093024,,0.8850574712643678,0.9058823529411765,0.9620253164556962,4.0,,2.0,,0.95,,-3.0,0.2,Newcastle,5,1819
3085,4.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,17.0,,10.0,,0.975,,8.0,2.4,Liverpool,,0.125,-0.16666666666666666,-3.0,,0.0,-0.1,0.2,-0.6,,,-0.1111111111111111,,2.0,1.0,A,5.0,,1.0,0.9651162790697675,,0.9425287356321839,0.9647058823529412,0.9746835443037974,11.0,,3.0,,0.9625,,5.0,1.8,Tottenham,5,1819
3086,8.0,,0.9759036144578314,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9873417721518988,9.0,,6.0,,0.9875,,-1.0,1.2,Man United,,-0.5,-0.75,7.0,,-0.4166666666666667,-0.6,-0.4,1.2,,,-0.4444444444444444,,2.0,1.0,A,6.0,,0.927710843373494,0.8837209302325582,,0.896551724137931,0.9058823529411765,0.9620253164556962,14.0,,5.0,,0.9375,,6.0,2.4,Watford,5,1819
3087,2.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,9.0,,4.0,,0.95,,-8.0,0.0,West Ham,,0.25,-0.08333333333333333,9.0,,0.16666666666666666,0.1,0.8,1.2,,,0.2222222222222222,,3.0,1.0,A,4.0,,0.9759036144578314,0.9186046511627907,,0.9310344827586207,0.9529411764705882,1.0,16.0,,4.0,,0.975,,1.0,1.2,Everton,5,1819
3088,2.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,7.0,,2.0,,0.8875,,-6.0,0.2,Burnley,,-0.125,0.16666666666666666,5.0,,-0.16666666666666666,-0.2,0.0,0.8,,,0.4444444444444444,,0.0,1.0,H,8.0,,0.9036144578313253,0.9069767441860465,,0.8620689655172413,0.8823529411764706,0.9493670886075949,30.0,,7.0,,0.9375,,-1.0,1.0,Wolves,5,1819
3089,4.0,,0.9156626506024096,0.9069767441860465,,0.8850574712643678,0.9058823529411765,0.9493670886075949,12.0,,4.0,,0.9375,,-2.0,0.8,Brighton,,0.0,-0.3333333333333333,2.0,,0.0,-0.1,0.2,0.0,,,0.0,,2.0,2.0,D,1.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,14.0,,5.0,,0.9375,,0.0,0.8,Southampton,5,1819
3090,7.0,,1.0,0.9651162790697675,,0.9425287356321839,0.9647058823529412,0.9746835443037974,16.0,,7.0,,0.9625,,4.0,1.5,Tottenham,,-0.875,-0.4166666666666667,-6.0,,-0.4166666666666667,-0.5,-0.4,-0.6666666666666666,,,-0.2222222222222222,,2.0,1.0,A,5.0,,0.9156626506024096,0.9069767441860465,,0.8850574712643678,0.9058823529411765,0.9493670886075949,8.0,,4.0,,0.9375,,-2.0,0.8333333333333334,Brighton,6,1819
3091,8.0,,0.9397590361445783,0.8953488372093024,,0.8735632183908046,0.9058823529411765,0.9367088607594937,19.0,,5.0,,0.975,,3.0,1.6666666666666667,Bournemouth,,-0.25,-0.08333333333333333,-10.0,,0.08333333333333333,0.0,0.2,-1.5,,,-0.7777777777777778,,0.0,4.0,H,3.0,,0.9156626506024096,0.8837209302325582,,0.8850574712643678,0.9058823529411765,0.9493670886075949,12.0,,5.0,,0.8875,,-7.0,0.16666666666666666,Burnley,6,1819
3092,9.0,,1.0,1.0,,1.0,1.0,0.9620253164556962,21.0,,10.0,,1.0,,11.0,2.1666666666666665,Man City,,-1.0,-0.9166666666666666,-17.0,,-1.0,-1.0,0.2,-1.8333333333333333,,,-0.4444444444444444,,5.0,0.0,A,1.0,,0.9036144578313253,0.872093023255814,,0.8620689655172413,0.8823529411764706,0.9746835443037974,2.0,,2.0,,0.95,,-6.0,0.3333333333333333,Cardiff,6,1819
3093,5.0,,0.9156626506024096,0.8953488372093024,,0.8850574712643678,0.9058823529411765,0.9620253164556962,6.0,,3.0,,0.95,,-4.0,0.16666666666666666,Newcastle,,0.25,0.3333333333333333,2.0,,0.08333333333333333,0.2,0.4,0.8333333333333334,,,0.1111111111111111,,0.0,0.0,D,9.0,,0.9397590361445783,0.9418604651162791,,0.896551724137931,0.9294117647058824,0.9873417721518988,16.0,,4.0,,0.9625,,-2.0,1.0,Crystal Palace,6,1819
3094,8.0,,0.927710843373494,0.8837209302325582,,0.896551724137931,0.9058823529411765,0.9620253164556962,11.0,,6.0,,0.9375,,5.0,2.0,Watford,,-0.125,0.25,-10.0,,0.0,0.0,0.0,-1.3333333333333333,,,0.1111111111111111,,1.0,1.0,D,8.0,,0.9156626506024096,0.9186046511627907,,0.896551724137931,0.9058823529411765,0.9620253164556962,15.0,,3.0,,0.95,,-5.0,0.6666666666666666,Fulham,6,1819
3095,1.0,,0.9036144578313253,0.8837209302325582,,0.8620689655172413,0.8823529411764706,0.9493670886075949,9.0,,2.0,,0.95,,-9.0,0.3333333333333333,Huddersfield,,0.375,0.25,8.0,,0.16666666666666666,0.3,0.0,0.6666666666666666,,,0.0,,1.0,3.0,H,3.0,,0.9397590361445783,0.9186046511627907,,0.8850574712643678,0.9176470588235294,0.9493670886075949,18.0,,8.0,,0.95,,-1.0,1.0,Leicester,6,1819
3096,4.0,,0.9156626506024096,0.8604651162790697,,0.8850574712643678,0.8941176470588236,0.9620253164556962,7.0,,1.0,,0.9375,,0.0,0.8333333333333334,Southampton,,0.75,0.9166666666666666,9.0,,0.4166666666666667,0.7,0.0,1.6666666666666667,,,0.3333333333333333,,0.0,3.0,H,5.0,,0.9879518072289156,0.9883720930232558,,0.9425287356321839,0.9764705882352941,0.9620253164556962,12.0,,4.0,,0.975,,9.0,2.5,Liverpool,6,1819
3097,4.0,,0.9036144578313253,0.9069767441860465,,0.8620689655172413,0.8823529411764706,0.9493670886075949,11.0,,8.0,,0.9375,,0.0,1.3333333333333333,Wolves,,0.75,0.5833333333333334,0.0,,0.6666666666666666,0.8,0.6,0.16666666666666666,,,0.4444444444444444,,1.0,1.0,D,5.0,,0.9759036144578314,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9873417721518988,15.0,,6.0,,0.9875,,0.0,1.5,Man United,6,1819
3098,9.0,,0.9759036144578314,0.9186046511627907,,0.9310344827586207,0.9529411764705882,1.0,9.0,,6.0,,0.975,,-1.0,1.0,Everton,,0.125,0.5,2.0,,0.16666666666666666,0.2,-0.8,0.5,,,0.0,,0.0,2.0,H,5.0,,0.9879518072289156,0.9883720930232558,,0.9540229885057471,0.9764705882352941,0.9493670886075949,9.0,,5.0,,0.975,,1.0,1.5,Arsenal,6,1819
3099,8.0,,1.0,1.0,,0.9425287356321839,0.9764705882352941,0.9746835443037974,17.0,,6.0,,0.95,,10.0,2.5,Chelsea,,-0.5,-0.5,-16.0,,-0.25,-0.3,-0.4,-2.0,,,0.0,,0.0,0.0,D,1.0,,0.9518072289156626,0.9302325581395349,,0.9080459770114943,0.9411764705882353,0.9493670886075949,6.0,,1.0,,0.95,,-6.0,0.5,West Ham,6,1819
3100,6.0,5.5,0.927710843373494,0.8837209302325582,1.8333333333333333,0.896551724137931,0.9058823529411765,0.9620253164556962,13.0,12.666666666666666,4.0,5.0,0.9375,0.7222222222222222,5.0,1.8571428571428572,Watford,-0.33333333333333304,0.625,0.75,-2.0,0.16666666666666674,0.4166666666666667,0.6,-0.2,-0.14285714285714285,0.16666666666666785,1.166666666666667,0.3333333333333333,-0.05555555555555558,0.0,2.0,H,6.0,5.166666666666667,0.9879518072289156,0.9883720930232558,2.0,0.9540229885057471,0.9764705882352941,0.9493670886075949,9.0,12.833333333333334,2.0,6.166666666666667,0.975,0.6666666666666666,3.0,1.7142857142857142,Arsenal,7,1819
3101,4.0,5.5,0.9879518072289156,0.9883720930232558,2.3333333333333335,0.9425287356321839,0.9764705882352941,0.9620253164556962,13.0,13.833333333333334,6.0,6.666666666666667,0.975,1.0,12.0,2.5714285714285716,Liverpool,0.33333333333333304,0.125,0.08333333333333333,-2.0,0.0,0.0,0.0,0.2,-0.2857142857142857,0.16666666666666607,-0.5,-0.2222222222222222,-0.11111111111111116,1.0,1.0,D,4.0,5.833333333333333,1.0,1.0,2.3333333333333335,0.9425287356321839,0.9764705882352941,0.9746835443037974,10.0,14.0,4.0,6.166666666666667,0.95,0.8888888888888888,10.0,2.2857142857142856,Chelsea,7,1819
3102,1.0,4.333333333333333,0.9156626506024096,0.9186046511627907,1.3333333333333333,0.896551724137931,0.9058823529411765,0.9620253164556962,6.0,20.5,0.0,5.333333333333333,0.95,0.2777777777777778,-5.0,0.7142857142857143,Fulham,0.16666666666666696,0.625,0.0,2.0,0.0,0.25,0.4,0.6,0.14285714285714285,-7.666666666666666,-1.0,0.2222222222222222,0.055555555555555525,0.0,3.0,H,12.0,4.5,0.9759036144578314,0.9186046511627907,1.3333333333333333,0.9310344827586207,0.9529411764705882,1.0,19.0,12.833333333333334,6.0,4.333333333333333,0.975,0.3333333333333333,-3.0,0.8571428571428571,Everton,7,1819
3103,0.0,5.666666666666667,1.0,0.9651162790697675,2.0,0.9425287356321839,0.9647058823529412,0.9746835443037974,10.0,14.833333333333334,6.0,5.5,0.9625,0.6666666666666666,5.0,1.7142857142857142,Tottenham,-2.166666666666667,-1.0,-0.5833333333333334,-16.0,-1.5,-0.5833333333333334,-0.7,-0.4,-1.4285714285714286,-0.3333333333333339,-3.3333333333333335,-0.1111111111111111,-0.5555555555555556,2.0,0.0,A,3.0,3.5,0.9036144578313253,0.8837209302325582,0.5,0.8620689655172413,0.8823529411764706,0.9493670886075949,9.0,14.5,5.0,2.1666666666666665,0.95,0.1111111111111111,-11.0,0.2857142857142857,Huddersfield,7,1819
3104,3.0,4.333333333333333,0.9156626506024096,0.9069767441860465,1.3333333333333333,0.8850574712643678,0.9058823529411765,0.9493670886075949,4.0,14.0,1.0,3.0,0.9375,0.2777777777777778,-3.0,0.7142857142857143,Brighton,4.166666666666667,0.875,0.6666666666666666,19.0,1.8333333333333333,0.8333333333333334,0.8,0.2,1.5714285714285714,3.666666666666668,6.166666666666666,0.5555555555555556,0.611111111111111,0.0,2.0,H,10.0,8.5,1.0,1.0,3.1666666666666665,1.0,1.0,0.9620253164556962,28.0,17.666666666666668,8.0,9.166666666666666,1.0,0.8888888888888888,16.0,2.2857142857142856,Man City,7,1819
